禿|2731|become bald, bare, wear out, waste away, little girl employed at a brothel|9999|トク|ちび.る、かむろ、は.げる、はげ|7|禾: 2-branch tree radical (no. 115)<br>八: eight; eight radical (no. 12)|bald|2652
秀|848|excel, excellence, beauty, surpass|848|シュウ|ひい.でる|7|禾: 2-branch tree radical (no. 115)<br>乃: from; possessive particle; whereupon; accordingly|excel|980
私|242|private, I, me|242|シ|わたくし、わたし|7|禾: 2-branch tree radical (no. 115)<br>厶: I; myself; katakana mu radical (no. 28)|private|968
秋|635|autumn|635|シュウ|あき、とき|9|禾: 2-branch tree radical (no. 115)<br>火: fire|autumn|966
科|531|department, course, section|531|カ||9|禾: 2-branch tree radical (no. 115)<br>斗: Big Dipper; 10 sho (vol); sake dipper; dots and cross radical (no. 68)|department|1263
秒|1015|second (1/60 minute)|1015|ビョウ||9|禾: 2-branch tree radical (no. 115)<br>少: few; little|second|965
秘|862|secret, conceal|862|ヒ|ひ.める、ひそ.か、かく.す|10|禾: 2-branch tree radical (no. 115)<br>必: invariably; certain; inevitable|secret|970
租|2069|tariff, crop tax, borrowing|2089|ソ||10|禾: 2-branch tree radical (no. 115)<br>且: moreover; also; furthermore|tariff|1916
秤|2732|balances, scales, steelyard|9999|ショウ、ヒン、ビン|はかり|10|禾: 2-branch tree radical (no. 115)<br>平: even; flat; peace|balancing scales|2650
秦|1887|Manchu dynasty, name given to naturalized foreigners|1894|シン|はた|10|三: three<br>大: large; big<br>禾: 2-branch tree radical (no. 115)|Manchu dynasty|2889
秩|1274|regularity, salary, order|1275|チツ||10|禾: 2-branch tree radical (no. 115)<br>失: lose; error; fault; disadvantage; loss|regularity|969
称|985|appellation, praise, admire, name, title, fame|985|ショウ|たた.える、とな.える、あ.げる、かな.う、はか.り、はか.る、ほめ.る|10|禾: 2-branch tree radical (no. 115)<br>尓: you; that|appellation|971
移|448|shift, move, change, drift, catch (cold, fire), pass into|448|イ|うつ.る、うつ.す|11|禾: 2-branch tree radical (no. 115)<br>多: many; frequent; much|shift|964
稀|2200|rare, phenomenal, dilute (acid)|2232|キ、ケ|まれ、まばら|12|禾: 2-branch tree radical (no. 115)<br>希: hope; beg; request; pray; beseech; Greece; dilute (acid); rare; few; phenomenal|sparse|2657
程|514|extent, degree, law, formula, distance, limits, amount|514|テイ|ほど、-ほど|12|禾: 2-branch tree radical (no. 115)<br>呈: display; offer; present; send; exhibit|extent|960
税|289|tax, duty|289|ゼイ||12|禾: 2-branch tree radical (no. 115)<br>兌: exchange|tax|961
稔|1769|harvest, ripen|1775|ネン、ジン、ニン|みの.る、みのり|13|禾: 2-branch tree radical (no. 115)<br>念: wish; sense; idea; thought; feeling; desire; attention|bear fruit|2653
稗|2733|humble, deccan grass|9999|ハイ、ヒ|ひえ|14|禾: 2-branch tree radical (no. 115)<br>卑: lowly; base; vile; vulgar|crabgrass|2654
稚|1557|immature, young|1560|チ、ジ|いとけない、おさない、おくて、おでる|13|禾: 2-branch tree radical (no. 115)<br>隹: bird; old bird radical (no. 172)|immature|962
稜|2071|angle, edge, corner, power, majesty|2091|リョウ、ロウ|いつ、かど|13|禾: 2-branch tree radical (no. 115)<br>土: soil; earth; ground; Turkey<br>儿: legs radical (no. 10)<br>夂: winter radical (no. 34)|imperial authority|2656
種|461|species, kind, class, variety, seed|461|シュ|たね、-ぐさ|14|禾: 2-branch tree radical (no. 115)<br>重: heavy; heap up; pile up; nest of boxes; -fold|species|1810
稲|1038|rice plant|1038|トウ、テ|いね、いな-|14|禾: 2-branch tree radical (no. 115)<br>爪: claw; nail; talon<br>旧: old times; old things; old friend; former; ex-|rice plant|976
稼|1263|earnings, work, earn money|1264|カ|かせ.ぐ|15|禾: 2-branch tree radical (no. 115)<br>家: house; home; family; professional; expert; performer|earnings|959
稽|2311|think, consider|2372|ケイ|かんが.える、とど.める|16|禾: 2-branch tree radical (no. 115)<br>尤: reasonable; just; natural; superb; outstanding; plausible<br>旨: delicious; relish; show a liking for; purport; will; clever; expert|training|983
稿|1399|draft, copy, manuscript, straw|1400|コウ|わら、したがき|15|禾: 2-branch tree radical (no. 115)<br>高: tall; high; expensive|draft|958
穀|1740|cereals, grain|1744|コク||14|士: gentleman; samurai; samurai radical (no. 33)<br>冖: wa-shaped crown radical (no. 14)<br>禾: 2-branch tree radical (no. 115)<br>殳: pike; windy-again radical (no. 79)|cereals|984
穂|1652|ear, ear (grain), head, crest (wave)|1656|スイ|ほ|15|禾: 2-branch tree radical (no. 115)<br>恵: favor; blessing; grace; kindness|ear of a plant|975
穆|2734|respectful, mild, beautiful|9999|ボク、モク|やわ.らぐ|16|禾: 2-branch tree radical (no. 115)<br>日: day; sun; Japan; counter for days<br>小: little; small<br>彡: three; hair ornament; short hair or fur radical (no. 59)|obeisant|2658
積|541|volume, product (x*y), acreage, contents, pile up, stack, load, amass|541|セキ|つ.む、-づ.み、つ.もる、つ.もり|16|禾: 2-branch tree radical (no. 115)<br>責: blame; condemn; censure|volume|1663
穎|2735|heads of grain, cleverness|9999|エイ|ほさき、のぎ|16|頃: time; about; toward<br>禾: 2-branch tree radical (no. 115)<br>頁: page; leaf|brush tip|2810
穏|1532|calm, quiet, moderation|1535|オン|おだ.やか|16|禾: 2-branch tree radical (no. 115)<br>爪: claw; nail; talon<br>彑: pig's head radical variant (no. 58)<br>心: heart; mind; spirit; heart radical (no. 61)|calm|1230
穣|2376|good crops, prosperity, 10**28|2464|ジョウ|わら、ゆたか|18|禾: 2-branch tree radical (no. 115)<br>襄: rise; raise|bumper crop|2655
穫|1638|harvest, reap|1642|カク||18|禾: 2-branch tree radical (no. 115)<br>艸: grass; plants; grass radical (no. 140)<br>隻: vessels; counter for ships; fish; birds; arrows; one of a pair|harvest|974
穴|1365|hole, aperture, slit, cave, den|1366|ケツ|あな|5|宀: shaped crown; katakana u radical (no. 40)<br>八: eight; eight radical (no. 12)|hole|1413
究|368|research, study|368|キュウ、ク|きわ.める|7|穴: hole; aperture; slit; cave; den<br>九: nine|research|1417
空|304|empty, sky, void, vacant, vacuum|304|クウ|そら、あ.く、あ.き、あ.ける、から、す.く、す.かす、むな.しい|8|穴: hole; aperture; slit; cave; den<br>工: craft; construction; katakana e radical (no. 48)|empty|1414
穿|2736|put on (to the feet), dig, pierce, drill|9999|セン|うが.つ、は.く|10|穴: hole; aperture; slit; cave; den<br>牙: tusk; fang; tusk radical (no. 92)|drill|2661
突|521|stab, protruding, thrust, pierce, prick, collision, sudden|521|トツ、カ|つ.く|8|穴: hole; aperture; slit; cave; den<br>大: large; big|stab|1416
窃|1864|stealth, steal, secret, private, hushed|1871|セツ|ぬす.む、ひそ.か|9|穴: hole; aperture; slit; cave; den<br>切: cut; cutoff; be sharp|stealth|1419
窄|2737|narrow, fold, furl, shrug, pucker, shut, close|9999|サク|すぼ.める、つぼ.める、せま.い|10|穴: hole; aperture; slit; cave; den<br>乍: though; notwithstanding; while; during; both; all|tight|2660
窒|1770|plug up, obstruct|1776|チツ||11|穴: hole; aperture; slit; cave; den<br>至: climax; arrive; proceed; reach; attain; result in|plug up|1418
窓|1186|window, pane|1186|ソウ、ス|まど、てんまど、けむだし|11|穴: hole; aperture; slit; cave; den<br>厶: I; myself; katakana mu radical (no. 28)<br>心: heart; mind; spirit; heart radical (no. 61)|window|811
窟|2738|cavern|9999|クツ、コツ|いわや、いはや、あな|13|穴: hole; aperture; slit; cave; den<br>屈: yield; bend; flinch; submit|cavern|1420
窪|1846|depression, cave in, sink, become hollow|1853|ワ、ア|くぼ.む、くぼ.み、くぼ.まる、くぼ|14|穴: hole; aperture; slit; cave; den<br>水: water<br>圭: square jewel; corner; angle; edge|depression|1421
窮|1751|hard up, destitute, suffer, perplexed, cornered|1756|キュウ、キョウ|きわ.める、きわ.まる、きわ.まり、きわ.み|15|穴: hole; aperture; slit; cave; den<br>躬: body; self|hard up|1424
窯|2053|kiln, oven, furnace|2072|ヨウ|かま|15|穴: hole; aperture; slit; cave; den<br>羔: lamb|kiln|1423
窺|2739|lie in wait, spy on, reconnoiter|9999|キ|うかが.う、のぞく|16|穴: hole; aperture; slit; cave; den<br>規: standard; measure|peep|2659
竃|2740|kitchen stove, furnace, oven, hearth|9999|ソウ|かまど、かま、へっつい|17|穴: hole; aperture; slit; cave; den<br>土: soil; earth; ground; Turkey<br>日: day; sun; Japan; counter for days<br>日: day; sun; Japan; counter for days|kitchen stove|2662
立|58|stand up, rise, set up, erect|58|リツ、リュウ、リットル|た.つ、-た.つ、た.ち-、た.てる、-た.てる、た.て-、たて-、-た.て、-だ.て、-だ.てる|5|亠: kettle lid radical (no. 8)|stand up|462
站|2741|stop, halt|9999|タン||10|立: stand up; rise; set up; erect<br>占: fortune-telling; divining; forecasting; occupy; hold; have; get; take|outpost|2665
竜|1195|dragon, imperial|1195|リュウ、リョウ、ロウ|たつ、いせ|10|龍: dragon; imperial|dragon|575
竣|2742|end, finish|9999|ドウ、シュン|わらわ、わらべ、おわ.る|12|立: stand up; rise; set up; erect<br>允: license; sincerity; permit<br>夂: winter radical (no. 34)|complete a job|2218
童|1138|juvenile, child|1138|ドウ|わらべ|12|立: stand up; rise; set up; erect<br>里: ri; village; parent's home; league|juvenile|468
竪|2309|length, height, warp|2370|ジュ|たて、た.てる、こども|14|臣: retainer; subject<br>又: or again; furthermore; on the other hand<br>立: stand up; rise; set up; erect|longness|2663
端|960|edge, origin, end, point, border, verge, cape|960|タン|はし、は、はた、-ばた、はな|14|立: stand up; rise; set up; erect<br>耑: specialized; concentrated|edge|1251
競|610|emulate, compete with, bid, sell at auction, bout, contest, race|610|キョウ、ケイ|きそ.う、せ.る、くら.べる|20|立: stand up; rise; set up; erect<br>兄: elder brother; big brother<br>立: stand up; rise; set up; erect<br>兄: elder brother; big brother|vie|465
竹|593|bamboo|593|チク|たけ|6|竹: bamboo, bamboo radical (no. 118)|bamboo|1007
竺|2743|bamboo|9999|ジク、チク、トク||8|竹: bamboo<br>二: two; two radical (no.2)|bamboo cane|2684
竿|2337|pole, rod, scale beam, violin neck|2416|カン|さお|9|竹: bamboo<br>干: dry; parch|pole|2676
笈|2744|backpack bookcase|9999|キュウ||9|竹: bamboo<br>及: reach out; exert; exercise; cause|backpack|2686
笑|913|laugh|913|ショウ|わら.う、え.む|10|竹: bamboo<br>夭: early death; calamity|laugh|1008
笙|2745|a reed instrument|9999|ショウ、ソウ|ふえ|11|竹: bamboo<br>生: life; genuine; birth|Chinese panpipe|2672
笛|1917|flute, clarinet, pipe, whistle, bagpipe, piccolo|1928|テキ|ふえ|11|竹: bamboo<br>田: rice field; rice paddy<br>丨: number one; line; rod radical (no. 2)|flute|1192
笠|1497|bamboo hat, one's influence|1499|リュウ|かさ|11|竹: bamboo<br>立: stand up; rise; set up; erect|bamboo hat|1009
笥|2746|lunch box, clothes chest|9999|ス、シ|け、はこ|11|竹: bamboo<br>司: director; official; govt office; rule; administer|wardrobe|2679
符|1792|token, sign, mark, tally, charm|1798|フ||11|竹: bamboo<br>付: adhere; attach; refer to; append|token|1076
第|160|No., residence|160|ダイ、テイ||11|竹: bamboo<br>弔: condolences; mourning; funeral<br>丿: katakana no radical (no. 4)|No.|1327
笹|1739|bamboo grass, (kokuji)|1743||ささ|11|竹: bamboo<br>世: generation; world; society; public|bamboo grass|1010
筆|1132|writing brush, writing, painting brush, handwriting|1132|ヒツ|ふで|12|竹: bamboo<br>聿: brush; finally; self; relate; follow; here; fast; writing brush radical (no. 129)|writing brush|1014
筈|2747|notch of an arrow, ought, must, should be, expected|9999|カツ|はず、やはず|12|竹: bamboo<br>舌: tongue; reed; clapper|should|2688
等|798|etc., and so forth, class (first), quality, equal, similar|798|トウ|ひと.しい、など、-ら|12|竹: bamboo<br>寺: Buddhist temple|etc.|1016
筋|744|muscle, sinew, tendon, fiber, plot, plan, descent|744|キン|すじ|12|竹: bamboo<br>肋: rib|muscle|1012
筏|2748|raft|9999|バツ、ハツ、ボチ|いかだ|12|竹: bamboo<br>伐: fell; strike; attack; punish|raft|2673
筑|1527|an ancient musical instrument|1530|チク||12|竹: bamboo<br>工: craft; construction; katakana e radical (no. 48)<br>凡: mediocre|ancient harp|2681
筒|1627|cylinder, pipe, tube, gun barrel, sleeve|1631|トウ|つつ|12|竹: bamboo<br>同: same; agree; equal|cylinder|1015
答|486|solution, answer|486|トウ|こた.える、こた.え|12|竹: bamboo<br>合: fit; suit; join; 0.1|solution|1018
策|209|scheme, plan, policy, step, means|209|サク||12|竹: bamboo<br>朿: thorn|scheme|1019
節|934|node, season, period, occasion, verse, clause, stanza, honor, joint, knuckle, knob, knot, tune, melody|934|セツ、セチ|ふし、-ぶし、のっと|13|竹: bamboo<br>即: instant; namely; as is; conform; agree; adapt|node|1574
箆|2749|spatula, arrow shaft|9999|ヘイ、ハイ|へら、の、くし|14|竹: bamboo<br>比: compare; race; ratio; Philipines|spatula|2677
箇|2750|counter for articles|9999|カ、コ||14|竹: bamboo<br>固: harden; set; clot; curdle|item|2185
箋|2751|paper, label, letter, composition|9999|セン|ふだ|14|竹: bamboo<br>戔: damage; remain; slight|stationery|1011
箔|2752|foil, gilt|9999|ハク|すだれ|14|竹: bamboo<br>泊: overnight; put up at; ride at anchor; 3-day stay|foil|2678
箕|2005|winnowing|2023|キ|み|14|竹: bamboo<br>其: that|winnowing fan|2685
算|361|calculate, divining, number, abacus, probability|361|サン|そろ|14|竹: bamboo<br>目: eye; class; look; insight; experience; care; favor<br>廾: twenty; 20; twenty or letter H radical (no. 55)|calculate|1017
管|517|pipe, tube, wind instrument, drunken talk, control, jurisdiction|517|カン|くだ|14|竹: bamboo<br>官: bureaucrat; the government|pipe|1365
箪|2753|bamboo rice basket|9999|タン|はこ|15|竹: bamboo<br>単: simple; one; single; merely|rattan box|2675
箭|2754|arrow|9999|セン|や|15|竹: bamboo<br>前: in front; before|arrow shaft|2680
箱|1356|box, chest, case, bin, railway car|1357|ソウ|はこ|15|竹: bamboo<br>相: inter-; mutual; together; each other; minister of state; councillor; aspect; phase; physiognomy|box|1013
箸|2132|chopsticks|2156|チョ、チャク|はし|15|竹: bamboo<br>者: someone; person|chopsticks|1348
範|1088|pattern, example, model|1088|ハン||15|竹: bamboo<br>車: car<br>卩: seal radical (no. 26)|pattern|1516
篇|2056|volume, chapter, book, editing, compilation|2076|ヘン||15|竹: bamboo<br>扁: level; small|livraison|2687
築|821|fabricate, build, construct|821|チク|きず.く|16|筑: an ancient musical instrument<br>木: tree; wood|fabricate|1021
篠|1553|bamboo grass|1556|ゾウ、ショウ|しの、ささ、すず|17|竹: bamboo<br>條: article; ray of light|slender bamboo|2682
篤|1930|fervent, kind, cordial, serious, deliberate|1942|トク|あつ.い|16|竹: bamboo<br>馬: horse|fervent|2142
篭|2203|seclude oneself, cage, coop, implied|2237|ロウ、ル|かご、こ.める、こも.る、こ.む|16|竹: bamboo<br>竜: dragon; imperial|cage|1022
